PortID;GlobalPortID;WorldPortNumber;MasterPOID;PortName;AlternativeName;Status;Country;LatitudeDecimal;LongitudeDecimal
11303;PO383300T000000B000000;PO3833;;Yatsushiro;;Open;Japan;32,5298667;130,5334833
11310;PO239600T000000B000000;PO2396;;Davao;;Open;Philippines;7,066666603;125,6333333
11313;PO575000T000000B000000;PO5750;;Texada Island;;Open;Canada;49,6993833;-124,5510167
11316;PS670800T000000B000000;PO6708;PO3727;Heshangdao;;Sub-Port;China, People's Republic Of;39,0166679;121,75
11322;PO143900T000000B000000;PO1439;;Horsens;;Open;Denmark;55,8554167;9,8770833
11331;PO383400T000000B000000;PO3834;;Eastland Port;;Open;New Zealand;-38,6763167;178,02035
11352;PO287600T000000B000000;PO2876;;Tyne;;Open;United Kingdom;55,0128667;-1,4024167
11374;PS718700T000000B000000;PO7187;PO1221;Fairview Cove;;Sub-Port;Canada;44,6681833;-63,6289833
11382;PO335500T000000B000000;PO3355;;Georgetown (USA);;Open;United States Of America;33,35135;-79,2807667
11384;PO239700T000000B000000;PO2397;;Dumaguete;;Open;Philippines;9,3122833;123,3122833
11386;PO527100T000000B000000;PO5271;;Port Askaig;;Open;United Kingdom;55,84035873;-6,114902967
11387;PS670900T000000B000000;PO6709;PO3727;Dayao Bay;;Sub-Port;China, People's Republic Of;39,0166679;121,8666667
11390;PO287700T000000B000000;PO2877;;Ullapool;;Open;United Kingdom;57,90000153;-5,166666666
11394;PO527200T000000B000000;PO5272;;Port Penrhyn;;Open;United Kingdom;53,2364167;-4,1129783
11398;PO191900T000000B000000;PO1919;;Manfredonia;;Open;Italy;41,6171167;15,9347
11486;PO335600T000000B000000;PO3356;;Hampton Roads;;Open;United States Of America;36,9462333;-76,3623833
11522;PO623000T000000B000000;PO6230;;Shui Dong;;Open;China, People's Republic Of;21,4780667;111,07635
11534;PO144000T000000B000000;PO1440;;Kalundborg;;Open;Denmark;55,6742167;11,0931833
11537;PO239800T000000B000000;PO2398;;General Santos;;Open;Philippines;6,0860333;125,16585
11539;;PO5752;PO2044;Sihanoukville;;Alt-Name;Cambodia;10,6511667;103,5071667
11540;PS671000T000000B000000;PO6710;PO3956;Dongdu;;Sub-Port;China, People's Republic Of;24,4912;118,0681333
11541;;PO6231;PO3113;Kardeljevo;;Alt-Name;Croatia;43,04663849;17,41503736
11553;PO383600T000000B000000;PO3836;;Timaru;;Open;New Zealand;-44,38645;171,2642333
11572;PO192000T000000B000000;PO1920;;Marina di Carrara;;Open;Italy;44,0324667;10,0404833
11596;PO335700T000000B000000;PO3357;;Mobile;;Open;United States Of America;30,66685;-88,0311833
11619;PS718900T000000B000000;PO7189;PO2945;Lummus Island;;Sub-Port;United States Of America;25,76666641;-80,16666667
11620;PO239900T000000B000000;PO2399;;Iloilo;;Open;Philippines;10,6881833;122,5901667
11627;PO527300T000000B000000;PO5273;;Portland (United Kingdom);;Open;United Kingdom;50,56666565;-2,433333333
11631;PS623200T000000B000000;PO6232;PO1518;Puerto Macias;;Sub-Port;Equatorial Guinea;1,811202883;9,751748112
11632;;PO5753;PO3972;Lambasa;;Alt-Name;Fiji;-16,4281167;179,38805
11633;PS671100T000000B000000;PO6711;PO6033;Aoshan Oil Terminal;;Sub-Port;China, People's Republic Of;29,9454333;122,1424333
11634;PO144200T000000B000000;PO1442;;Kerteminde;;Open;Denmark;55,4503167;10,6641167
11639;PO192100T000000B000000;PO1921;;Marsala;;Open;Italy;37,7900333;12,4376333
11641;PO240000T000000B000000;PO2400;;Isabela;;Open;Philippines;6,7088167;121,9712
11647;PO287900T000000B000000;PO2879;;Warrenpoint;;Open;United Kingdom;54,0984667;-6,25835
11652;PS719000T000000B000000;PO7190;PO2945;Dodge Island;;Sub-Port;United States Of America;25,76805;-80,1696333
11655;PO527400T000000B000000;PO5274;;Rothesay;;Open;United Kingdom;55,83823395;-5,055143552
11661;PO192200T000000B000000;PO1922;;Mazara del Vallo;;Open;Italy;37,6497;12,5839
11663;PS671200T000000B000000;PO6712;PO3757;Langshan;;Sub-Port;China, People's Republic Of;32;120,8166667
11665;;PO5754;PO5304;Kangerlussuaq;;Alt-Name;Greenland;66,9665833;-50,9537833
11669;PO144300T000000B000000;PO1443;;Koge;;Open;Denmark;55,4555333;12,2117
11674;PO335900T000000B000000;PO3359;;Skagway;;Open;United States Of America;59,4477833;-135,3284
11677;PS719100T000000B000000;PO7191;PO2626;Frihamnen;;Sub-Port;Sweden;59,33333206;18,13333333
11682;PO527500T000000B000000;PO5275;;Scalloway;;Open;United Kingdom;60,13472748;-1,288112262
11685;PO240100T000000B000000;PO2401;;Jolo;;Open;Philippines;6,05000019;120,9833333
11691;PS575500T000000B000000;PO5755;PO5263;Pembroke;Milford Haven;Sub-Port;United Kingdom;51,69700241;-4,964011507
11692;;PO6713;PO1702;Laurium;;Alt-Name;Greece;37,70067215;24,0576682
11693;PO144400T000000B000000;PO1444;;Kolding;;Open;Denmark;55,4929333;9,5022833
11701;;PO1923;PO6696;Melilli Oil Terminal;;Alt-Name;Italy;37,1204167;15,2661
11702;;PO6234;PO9204;Ba Ngoi;;Alt-Name;Vietnam;11,8931;109,1473833
11705;PO240200T000000B000000;PO2402;;Jose Panganiban;;Open;Philippines;14,28895;122,6845333
11708;PO336000T000000B000000;PO3360;;Ashland;;Open;United States Of America;46,5996167;-90,8846833
11709;PO144500T000000B000000;PO1445;;Korsoer;;Open;Denmark;55,3333667;11,1232667
11714;PS575600T000000B000000;PO5756;PO1998;Hiro;;Sub-Port;Japan;34,2276334;132,6076667
11719;PO192400T000000B000000;PO1924;;Messina;;Open;Italy;38,16666794;15,55
11722;PO384000T000000B000000;PO3840;;Tarakohe;;Open;New Zealand;-40,8208167;172,8936
11724;PO527700T000000B000000;PO5277;;Shotton;;Open;United Kingdom;53,2285667;-3,0655333
11725;PO671400T000000B000000;PO6714;;Igoumenitsa;;Open;Greece;39,53333282;20,21666667
11727;PO623500T000000B000000;PO6235;;Can Tho;;Open;Vietnam;10,0908167;105,7342667
11731;PO240300T000000B000000;PO2403;;Legazpi;;Open;Philippines;13,14999962;123,75
11733;PS527800T000000B000000;PO5278;PO2864;Fawley;;Sub-Port;United Kingdom;50,8406167;-1,3282333
11734;PS671500T000000B000000;PO6715;PO6365;Gaolan;;Sub-Port;China, People's Republic Of;21,9299333;113,21185
11738;PO192500T000000B000000;PO1925;;Milazzo;;Open;Italy;38,2132;15,2676
11740;PO144600T000000B000000;PO1446;;Kyndby;;Open;Denmark;55,80955;11,8747
11742;PO575700T000000B000000;PO5757;;Kapellskar;;Open;Sweden;59,7197667;19,0704667
11743;PO623600T000000B000000;PO6236;;Dong Thap;;Open;Vietnam;10,3374483;107,0619333
11745;PS719400T000000B000000;PO7194;PO2855;Burray;Scapa Flow;Sub-Port;United Kingdom;58,8427;-2,91995
11753;PO240400T000000B000000;PO2404;;Manila;;Open;Philippines;14,5945833;120,9389667
11760;PO288400T000000B000000;PO2884;;Whitehaven;;Open;United Kingdom;54,5509833;-3,5951667
11765;PO671600T000000B000000;PO6716;;Huizhou;;Open;China, People's Republic Of;22,6511667;114,6586
11768;PO144700T000000B000000;PO1447;;Lemvig;;Open;Denmark;56,5519;8,30615
11771;PO575800T000000B000000;PO5758;;Kaliningrad;;Open;Russia;54,64875;20,0784
11773;PO623700T000000B000000;PO6237;;Hon Chong;;Open;Vietnam;10,2110833;104,5847667
11802;PO192600T000000B000000;PO1926;;Monfalcone;;Open;Italy;45,78465;13,5512333
11809;PO240500T000000B000000;PO2405;;Masao;;Open;Philippines;9,100000381;125,3666667
11812;PO192700T000000B000000;PO1927;;Molfetta;;Open;Italy;41,21;16,5885333
11819;PO671700T000000B000000;PO6717;;Drift River Marine Terminal;;Open;United States Of America;60,54999924;-152,1333333
11820;PO623800T000000B000000;PO6238;;Hon Gai;;Open;Vietnam;20,9550667;107,0677333
11827;;PO7196;PO2970;Fort Lauderdale;;Alt-Name;United States Of America;26,0928167;-80,1044
11831;;PO5280;PO8912;Sutton Bridge;;Alt-Name;United Kingdom;52,7666667;0,2
11837;PO288500T000000B000000;PO2885;;Whitstable;;Open;United Kingdom;51,3639833;1,0253
11842;PO575900T000000B000000;PO5759;;London Thamesport;;Open;United Kingdom;51,4309667;0,6853667
11849;PO288600T000000B000000;PO2886;;Wick;;Open;United Kingdom;58,43333435;-3,0666667
11852;PO623900T000000B000000;PO6239;;Le Mon;;Open;Vietnam;19,7924167;105,8224667
11856;PO671800T000000B000000;PO6718;;Jinzhou;;Open;China, People's Republic Of;40,7924333;121,0623833
11858;PS719700T000000B000000;PO7197;PO3259;Mckellar Island;;Sub-Port;Canada;48,45000076;-89,23333333
11861;PO528100T000000B000000;PO5281;;Tarbert;;Open;United Kingdom;55,86666489;-5,4
11870;PO144900T000000B000000;PO1449;;Marstal;;Open;Denmark;54,8568167;10,5227667
11893;PO192800T000000B000000;PO1928;;Naples;;Open;Italy;40,8364667;14,2715333
11904;PS288700T000000B000000;PO2887;PO8912;Wisbech;;Sub-Port;United Kingdom;52,6713667;0,1570667
11911;PO145000T000000B000000;PO1450;;Nakskov;;Open;Denmark;54,83333206;11,13333333
11915;PO624000T000000B000000;PO6240;;My Tho;;Open;Vietnam;10,3432667;106,3327
11918;PO671900T000000B000000;PO6719;;Yangpu;;Open;China, People's Republic Of;19,7247333;109,2064167
11922;PS719800T000000B000000;PO7198;PO3259;Mission River;;Sub-Port;Canada;48,45000076;-89,23333333
11927;PO576100T000000B000000;PO5761;;Shekou;;Open;China, People's Republic Of;22,4644167;113,8992
11932;PO193000T000000B000000;PO1930;;Olbia;;Open;Italy;40,9242833;9,5502167
11935;PO672000T000000B000000;PO6720;;Zhapu;;Open;China, People's Republic Of;30,58333397;121,0833333
11936;PO624100T000000B000000;PO6241;;My Thoi;;Open;Vietnam;10,3386833;105,4818333
11938;PO384600T000000B000000;PO3846;;Nampo;;Open;Korea, North;38,718;125,4104
11941;PO288800T000000B000000;PO2888;;Workington;;Open;United Kingdom;54,6505333;-3,5732167
11946;PS719900T000000B000000;PO7199;PO2581;Fredriksskans;;Sub-Port;Sweden;60,6895667;17,2195
11953;PO240900T000000B000000;PO2409;;Puerto Princesa;;Open;Philippines;9,7435667;118,7274333
11956;PO528300T000000B000000;PO5283;;Troon;;Open;United Kingdom;55,54999924;-4,683333333
11965;PO145200T000000B000000;PO1452;;Nyborg;;Open;Denmark;55,2964333;10,7975
11968;PO528400T000000B000000;PO5284;;Whitby;;Open;United Kingdom;54,49445;-0,6127333
11973;PO624200T000000B000000;PO6242;;Nam Can;;Open;Vietnam;8,76678276;105,2388512
11977;PO193100T000000B000000;PO1931;;Ortona;;Open;Italy;42,3510333;14,4194667
11978;PO241000T000000B000000;PO2410;;Pulupandan;;Open;Philippines;10,51666641;122,8
11980;PS720000T000000B000000;PO7200;PO2581;Granudden;;Sub-Port;Sweden;60,69105;17,2369833
11983;PO145300T000000B000000;PO1453;;Nykobing (Falster);;Open;Denmark;54,7661667;11,8633333
11987;PO289000T000000B000000;PO2890;;Albany (USA);;Open;United States Of America;42,65000153;-73,75
11995;PO193200T000000B000000;PO1932;;Palermo;;Open;Italy;38,1295833;13,3683
11998;PO528500T000000B000000;PO5285;;Kalamaki;;Open;Greece;37,9189167;23,0248167
12001;PO624300T000000B000000;PO6243;;Nghe Tinh;;Open;Vietnam;18,6538667;105,71965
12005;PO241100T000000B000000;PO2411;;San Carlos (Philippines);;Open;Philippines;10,4769;123,4216833
12006;PS720100T000000B000000;PO7201;PO2633;Froland;;Sub-Port;Sweden;58,3363667;11,8682
12007;;PO6722;PO3961;Tanjong Berhala;;Alt-Name;Malaysia;4,2497333;103,46445
12008;;PO6723;PO2102;Mahajanga;;Alt-Name;Madagascar;-15,71666622;46,33333333
12009;;PO5286;PO1686;Megara Oil Terminal;;Alt-Name;Greece;37,9682333;23,4043667
12014;PO193300T000000B000000;PO1933;;Pesaro;;Open;Italy;43,9215833;12,9048167
12018;PO289100T000000B000000;PO2891;;Anchorage;;Open;United States Of America;61,23935;-149,8931833
12024;;PO7202;PO3656;Golovasi;;Alt-Name;Turkey;36,8743833;35,9440667
12025;PO384900T000000B000000;PO3849;;Muhammad Bin Qasim;;Open;Pakistan;24,7656;67,3315833
12030;PO145400T000000B000000;PO1454;;Nykobing (Mors);;Open;Denmark;56,79283142;8,857893394
12035;PO337000T000000B000000;PO3370;;Conneaut;;Open;United States Of America;41,9813333;-80,5570333
12036;PO145500T000000B000000;PO1455;;Nykobing (Sjaelland);;Open;Denmark;55,9132833;11,6764167
12041;PO385000T000000B000000;PO3850;;Rabaul;;Open;Papua New Guinea;-4,216666698;152,2333333
12045;PO193400T000000B000000;PO1934;;Pescara;;Open;Italy;42,4651667;14,22135
12046;PO241300T000000B000000;PO2413;;Sangi;;Open;Philippines;10,3888167;123,6355333
12049;PO672400T000000B000000;PO6724;;Caleta Coloso;;Open;Chile;-23,75;-70,46666667
12050;PO720300T000000B000000;PO7203;;Ceyhan;;Open;Turkey;36,88333511;35,93333435
12052;PO289200T000000B000000;PO2892;;Ashtabula;;Open;United States Of America;41,9189667;-80,79365
12053;PO624500T000000B000000;PO6245;;Futila Terminal;;Open;Angola;-5,449999809;12,18333333
12054;PS672500T000000B000000;PO6725;PO2953;Groton;;Sub-Port;United States Of America;41,3356;-72,08335
12056;PO289300T000000B000000;PO2893;;Astoria;;Open;United States Of America;46,1902333;-123,8633333
12062;PO624600T000000B000000;PO6246;;Dai Hung Offshore Terminals;;Open;Vietnam;8,4750003;108,6833333
12069;PO145600T000000B000000;PO1456;;Odense;;Open;Denmark;55,4218833;10,37975
12072;PO193500T000000B000000;PO1935;;Portici;;Open;Italy;40,8096167;14,3346667
12073;PO241400T000000B000000;PO2414;;Santa Maria (Phillipines);;Open;Philippines;7,7609667;122,1177833
12075;PO720400T000000B000000;PO7204;;Dortyol;;Open;Turkey;36,8433333;36,1331333
12079;PO385100T000000B000000;PO3851;;Kimbe;;Open;Papua New Guinea;-5,55000019;150,15
12080;PO385200T000000B000000;PO3852;;Lorengau;;Open;Papua New Guinea;-2;147,25
12081;PO145700T000000B000000;PO1457;;Orehoved;;Open;Denmark;54,9583333;11,85
12086;PO193600T000000B000000;PO1936;;Porto Empedocle;;Open;Italy;37,28295;13,52845
12089;PS720500T000000B000000;PO7205;PO1017;Ingeniero White;Bahia Blanca;Sub-Port;Argentina;-38,7935667;-62,2671833
12090;;PO6726;PO2432;Oporto;;Alt-Name;Portugal;41,1738833;-8,70535
12091;PO528900T000000B000000;PO5289;;Ammassalik;;Open;Greenland;65,6144667;-37,6214
12095;PO624700T000000B000000;PO6247;;Mississippi River;;Open;United States Of America;28,97655;-89,2066333
12233;PO289400T000000B000000;PO2894;;Baltimore (USA);;Open;United States Of America;39,2326667;-76,5485667
12241;PO337400T000000B000000;PO3374;;Haines;;Open;United States Of America;59,2335833;-135,4347667
12245;PO145800T000000B000000;PO1458;;Randers;;Open;Denmark;56,46165;10,0532167
12251;PO193700T000000B000000;PO1937;;Portoferraio;;Open;Italy;42,8115667;10,3268833
12253;PO289500T000000B000000;PO2895;;Bangor (USA);;Open;United States Of America;44,78775;-68,7737667
12254;PS720600T000000B000000;PO7206;PO1017;Puerto Galvan;Bahia Blanca;Sub-Port;Argentina;-38,7849333;-62,298
12255;PO624800T000000B000000;PO6248;;Plaquemines;;Open;United States Of America;29,4727;-89,6777333
12257;PO385300T000000B000000;PO3853;;Oro Bay;;Open;Papua New Guinea;-8,899999618;148,4833333
12261;PO529000T000000B000000;PO5290;;Qasigiannguit;;Open;Greenland;68,81666565;-51,2
12264;PO241600T000000B000000;PO2416;;Tabaco;;Open;Philippines;13,36666679;123,7333333
12266;;PO6728;PO3094;Road Town;;Alt-Name;Virgin Islands, British;18,41666603;-64,61666667
12269;PO193800T000000B000000;PO1938;;Porto Torres;;Open;Italy;40,84118652;8,414691252
12275;PO145900T000000B000000;PO1459;;Ringkobing;;Open;Denmark;56,0873;8,2385667
12277;PS720700T000000B000000;PO7207;PO6253;Garyville;;Sub-Port;United States Of America;30,06666756;-90,5
12281;PO241700T000000B000000;PO2417;;Tacloban;;Open;Philippines;11,25;125
12287;PO385400T000000B000000;PO3854;;Wewak;;Open;Papua New Guinea;-3,5688167;143,6479167
12292;PO624900T000000B000000;PO6249;;Muuga-Port of Tallinn;;Open;Estonia;59,5;24,95
12296;PO529100T000000B000000;PO5291;;Aasiaat;;Open;Greenland;68,7099;-52,8737167
12297;PO146000T000000B000000;PO1460;;Rodbyhavn;;Open;Denmark;54,65045;11,3453167
12309;PO289700T000000B000000;PO2897;;Beaumont;;Open;United States Of America;30,0607667;-94,0358667
12316;PO337600T000000B000000;PO3376;;Juneau;;Open;United States Of America;58,2959667;-134,4105167
12317;PO193900T000000B000000;PO1939;;Pozzuoli;;Open;Italy;40,82385;14,1136667
12319;PO241800T000000B000000;PO2418;;Tandoc;;Open;Philippines;14,05805;123,3023333
12321;PS720800T000000B000000;PO7208;PO6253;La Place;;Sub-Port;United States Of America;30,06666756;-90,5
12322;PO529200T000000B000000;PO5292;;Faeringehavn;;Open;Greenland;63,68375;-51,5089333
12325;PO625000T000000B000000;PO6250;;Grenland Harbour;;Open;Norway;59,1043333;9,6091333
12330;PS625100T000000B000000;PO6251;PO1035;San Martin;San Lorenzo;Sub-Port;Argentina;-32,78333282;-60,71666667
12332;;PO6730;PO2470;King Abdul Aziz Port;;Alt-Name;Saudi Arabia;26,5138833;50,20815
12437;PO194000T000000B000000;PO1940;;Ravenna;;Open;Italy;44,4964667;12,3165667
12445;PO146100T000000B000000;PO1461;;Rodvig;;Open;Denmark;55,2541667;12,3757167
12450;PO241900T000000B000000;PO2419;;Zamboanga;;Open;Philippines;6,9032333;122,0722
12454;PS720900T000000B000000;PO7209;PO6253;Paulina;;Sub-Port;United States Of America;30,04999924;-90,68333333
12456;PO289800T000000B000000;PO2898;;Bellingham;;Open;United States Of America;48,7482;-122,4975167
12460;PO385600T000000B000000;PO3856;;Bislig;;Open;Philippines;8,216666221;126,3666667
12464;PO529300T000000B000000;PO5293;;Paamiut;;Open;Greenland;61,98333359;-49,66666667
12466;PO337800T000000B000000;PO3378;;Key West;;Open;United States Of America;24,5565333;-81,8107333
12468;;PO6731;PO2329;Mina Raysut;;Alt-Name;Oman;16,9503;54,0250667
12475;PO289900T000000B000000;PO2899;;Boston (USA);;Open;United States Of America;42,3592;-71,0413833
12479;PS625200T000000B000000;PO6252;PO2954;St Bernard Port;;Sub-Port;United States Of America;29,9236;-89,96485
12481;PO146200T000000B000000;PO1462;;Ronne;;Open;Denmark;55,08333206;14,68333333
12487;PO529400T000000B000000;PO5294;;Qeqertarsuaq;;Open;Greenland;69,2514;-53,5530833
12490;PO194200T000000B000000;PO1942;;Gioia Tauro;;Open;Italy;38,445167;15,88795
12498;;PO6732;PO6733;Jingtang;;Alt-Name;China, People's Republic Of;39,2060333;118,9994167
12499;PO337900T000000B000000;PO3379;;LOOP Terminal;;Open;United States Of America;28,88333321;-90,01666667
12505;PO146300T000000B000000;PO1463;;Rudkobing;;Open;Denmark;54,9390667;10,7048833
12507;;PO7211;PO1166;Ilha Guaiba Terminal;;Alt-Name;Brazil;-23,01666641;-44,03333333
12520;PO625300T000000B000000;PO6253;;Port of South Louisiana;;Open;United States Of America;30,05;-90,5833333
12543;PO242100T000000B000000;PO2421;;Gdansk;;Open;Poland;54,4057333;18,6883
12551;PO290000T000000B000000;PO2900;;Bridgeport (Connecticut);;Open;United States Of America;41,1667;-73,1744
12558;PO529500T000000B000000;PO5295;;Nuuk;;Open;Greenland;64,1655833;-51,7217667
12559;PO338000T000000B000000;PO3380;;Lorain;;Open;United States Of America;41,44046021;-82,20727576
12561;PO146400T000000B000000;PO1464;;Sakskoebing;;Open;Denmark;54,8029;11,63445
12563;PO673300T000000B000000;PO6733;;Tangshan;;Open;China, People's Republic Of;39,2060333;118,9994167
12567;PO385900T000000B000000;PO3859;;Iligan;;Open;Philippines;8,2456667;124,2110167
12569;PS721200T000000B000000;PO7212;PO1159;Governor's Island;;Sub-Port;Brazil;-22,85000038;-43,13333333
12570;PO529600T000000B000000;PO5296;;Kangilinnguit;;Open;Greenland;61,2340167;-48,1022
12583;PO194300T000000B000000;PO1943;;Salerno;;Open;Italy;40,6708667;14,7477
12589;PO242200T000000B000000;PO2422;;Gdynia;;Open;Poland;54,5332;18,5612833
12602;PO290100T000000B000000;PO2901;;Brownsville;;Open;United States Of America;25,9581167;-97,38155
12609;PO625400T000000B000000;PO6254;;Xijiang Marine Terminal;;Open;China, People's Republic Of;21,29999924;114,95
12611;PO338100T000000B000000;PO3381;;Manistee;;Open;United States Of America;44,25075;-86,3057333
12612;PS625500T000000B000000;PO6255;PO1897;Falconara;Ancona;Sub-Port;Italy;43,63511658;13,37929397
12613;PO146500T000000B000000;PO1465;;Samso Island;;Open;Denmark;55,83333206;10,58333302
12616;PO673400T000000B000000;PO6734;;Shidao;;Open;China, People's Republic Of;36,8817;122,4410667
12617;PO194400T000000B000000;PO1944;;San Benedetto del Tronto;;Open;Italy;42,95885;13,8921333
12620;PO242300T000000B000000;PO2423;;Kolobrzeg;;Open;Poland;54,1896333;15,5492833
12623;PO290200T000000B000000;PO2902;;Brunswick;;Open;United States Of America;31,1248833;-81,5043833
12625;PS242400T000000B000000;PO2424;PO2421;Port Polnocny;;Sub-Port;Poland;54,40000153;18,66666667
12627;PS673500T000000B000000;PO6735;PO2875;Gunness;;Sub-Port;United Kingdom;53,59062195;-0,738941741
12629;PO290300T000000B000000;PO2903;;Buffalo;;Open;United States Of America;42,87595;-78,8807833
12633;PO194500T000000B000000;PO1945;;Sarroch Oil Terminal;;Open;Italy;39,0940167;9,0367833
12638;PO146600T000000B000000;PO1466;;Skaelskor;;Open;Denmark;55,24925;11,2870833
12640;PS673600T000000B000000;PO6736;PO2875;Keadby;;Sub-Port;United Kingdom;53,61832047;-0,738941741
12641;PO146700T000000B000000;PO1467;;Skagen;;Open;Denmark;57,7145333;10,5931
12650;PO290400T000000B000000;PO2904;;Burns Harbor;;Open;United States Of America;41,63333511;-87,18333333
12654;PO529900T000000B000000;PO5299;;Ilulissat;;Open;Greenland;69,2245667;-51,0991333
